年份,月份,类型,成员单位,交易对象,交易金额,企业类型,社会信用代码
2024,7,Supplier,卡车司机（山东）科技有限公司,山东沃途汽配有限公司,1317519,企业,91370523MA3RQFEW0H
2024,7,Supplier,物产中大欧泰有限公司,山东耐斯特炭黑有限公司,13737300,企业,9137050069443585X0
2024,7,Supplier,欧泰汇能（东营）供应链有限公司,山东胜通钢帘线有限公司,1061641,企业,91370521755403131G
2024,7,Supplier,物产中大化工集团有限公司,山东胜通钢帘线有限公司,2736737.6,企业,91370521755403131G
2024,7,Supplier,舟山聚能能源有限公司,山东胜通钢帘线有限公司,2860255.1,企业,91370521755403131G
2024,7,Supplier,浙江物产氯碱化工有限公司,广东创为化工科技有限公司,1599912,企业,91441900MA4WAL9C0B
2024,7,Supplier,浙江物产氯碱化工有限公司,广东塑道化工控股有限公司,1188835,企业,91440101MA59FN4F7T
2024,7,Supplier,宁波凯优国际贸易有限公司,广东广开顺新材料有限公司,2506882.5,企业,91440606082576387Y
2024,7,Supplier,宁波凯优国际贸易有限公司,广州万榕石油化工有限责任公司,3696246.9,企业,91440101MA59LH7Q28
2024,7,Supplier,浙江物产化工集团宁波有限公司,广州万榕石油化工有限责任公司,2468229.3,企业,91440101MA59LH7Q28
2024,7,Supplier,物产中大新材料科技发展（浙江）有限公司,广州万榕石油化工有限责任公司,106715795.55,企业,91440101MA59LH7Q28
2024,7,Supplier,物产中大（海南）发展有限公司,广州发展碧辟油品有限公司,3817660.74,企业,91440115724826684E
2024,7,Supplier,宁波凯优国际贸易有限公司,广州鑫舟化工科技有限公司,302480,企业,91440101MA59NRBY1B
2024,7,Supplier,物产中大化工集团有限公司,张家港市骏马钢帘线有限公司,1444501.7,\N,\N
2024,7,Supplier,舟山聚能能源有限公司,张家港市骏马钢帘线有限公司,587681.7,\N,\N
2024,7,Supplier,物产中大新阳光（河南）粮油有限公司,支付宝（中国）网络技术有限公司,22000000,企业,91310115768225450T
2024,7,Supplier,浙江物产经编供应链有限公司,新凤鸣集团湖州中石科技有限公司,9535349.19,企业,9133050005011214XL
2024,7,Supplier,物产化工（浙江自贸区）有限公司,新疆天富国际经贸有限公司张家港保税区国际贸易分公司,5358528,企业,91320592MA1YWPH51G
2024,7,Supplier,物产中大化工集团有限公司,新疆峻新化工股份有限公司,1360000,企业,916529265725382878
2024,7,Supplier,物产中大化工集团有限公司,日照象明油脂有限公司,1246293.82,企业,91371100MA3UM3C125
2024,7,Supplier,物产中大（海南）发展有限公司,来远化工（合肥）有限公司,4485000,企业,91340100MA8QP5LH82
2024,7,Supplier,浙江物产经编供应链有限公司,桐乡市中维化纤有限公司,4245071.52,企业,913304837284458894
2024,7,Supplier,浙江物产化工集团宁波有限公司,楚雄鑫华化工有限公司,1618361.7,企业,91532300693083768D
2024,7,Supplier,物产中大（海南）发展有限公司,正凯锦鑫能源（上海）有限公司,8460000,\N,\N
2024,7,Supplier,物产中大欧泰有限公司,江九化工江苏有限公司,20789216,企业,913202813141298002
2024,7,Supplier,物产中大欧泰有限公司,江苏中石油国际事业有限公司,2866752,企业,91320623567847384M
2024,7,Supplier,物产中大新材料科技发展（浙江）有限公司,江苏信合利供应链管理有限公司,9077015.09,企业,91320111MA1NBW8G9E
2024,7,Supplier,物产中大欧泰（浙江）能源有限公司,江苏宝达沥青有限公司,5734673.8,\N,\N
2024,7,Supplier,物产中大新材料科技发展（浙江）有限公司,江苏小米化工贸易有限公司,3812738,企业,91320281301859118Q
2024,7,Supplier,物产中大化工集团有限公司,江苏汇福油脂科技有限公司,9925242.88,企业,91321200093491258C
2024,7,Supplier,物产中大欧泰有限公司,江苏海企物产贸易有限公司,10907400,企业,91320115MABNR9528N
2024,7,Supplier,物产中大化工集团有限公司,江苏省江海粮油集团有限公司,2987142.22,企业,91320000134759960D
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,江苏绿安擎峰新材料有限公司,9445000,企业,9132058157039593XW
2024,7,Supplier,宁波凯优国际贸易有限公司,江西省盈光供应链管理有限公司,4501600,企业,91360732MABYYU6F64
2024,7,Supplier,物产中大新材料科技发展（浙江）有限公司,沧州大化股份有限公司聚海分公司,451200,\N,\N
2024,7,Supplier,物产中大化工集团有限公司,河南恒星科技股份有限公司,1191068.6,\N,\N
2024,7,Supplier,物产中大欧泰有限公司,河南恒星科技股份有限公司,2344016.32,\N,\N
2024,7,Supplier,物产中大新阳光（河南）粮油有限公司,河南省郑州市中级人民法院,195751165.98,企业,1141010000525208XB
2024,7,Supplier,物产中大欧泰有限公司,济宁博拉碳材料有限公司,2959500,\N,\N
2024,7,Supplier,物产中大化工集团有限公司,浙商中拓集团股份有限公司,19070400,企业,91430000712108626U
2024,7,Supplier,物产化工（浙江自贸区）有限公司,浙商中拓集团股份有限公司,5725440,企业,91430000712108626U
2024,7,Supplier,浙江物产化工集团宁波有限公司,浙江博弈科技股份有限公司,22823938.26,企业,913310006952807304
2024,7,Supplier,物产中大（海南）发展有限公司,浙江嘉祐能源有限公司,4815000,企业,91330901MA2A2U395N
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,浙江四邦实业有限公司,19124540,企业,91331127MA2E04PH2L
2024,7,Supplier,物产中大化工集团有限公司,浙江四邦实业有限公司,10507270,企业,91331127MA2E04PH2L
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江四邦实业有限公司,21930000,企业,91331127MA2E04PH2L
2024,7,Supplier,物产中大（海南）发展有限公司,浙江四邦实业有限公司,31006500,企业,91331127MA2E04PH2L
2024,7,Supplier,浙江物产经编供应链有限公司,浙江恒优化纤有限公司,11574416.1,企业,91330400MA2B8AHD6B
2024,7,Supplier,浙江物产经编供应链有限公司,浙江恒逸石化销售有限公司,464331978.56,企业,
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江敦和实业有限公司,11894742,企业,91330102MA2B0P1R6A
2024,7,Supplier,物产中大（海南）发展有限公司,浙江敦和实业有限公司,4715000,企业,91330102MA2B0P1R6A
2024,7,Supplier,物产化工（浙江自贸区）有限公司,浙江敦和实业有限公司,4763000,企业,91330102MA2B0P1R6A
2024,7,Supplier,物产中大（海南）发展有限公司,浙江新胜油脂科技有限公司,121500,企业,91330481MA28AKWY9P
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,浙江明日控股集团股份有限公司,9469900.96,企业,91330000142945392Y
2024,7,Supplier,物产中大化工集团有限公司,浙江明日控股集团股份有限公司,1241680,企业,91330000142945392Y
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江明日控股集团股份有限公司,7454805,企业,91330000142945392Y
2024,7,Supplier,物产中大（海南）发展有限公司,浙江明日控股集团股份有限公司,8832500,企业,91330000142945392Y
2024,7,Supplier,物产中大化工集团有限公司,浙江景诚实业有限公司,691020,企业,91330901MA2A28A22L
2024,7,Supplier,物产化工（浙江自贸区）有限公司,浙江桐昆国际贸易有限公司,23011900,企业,91330483MA2JE8TM0D
2024,7,Supplier,浙江物产化工集团宁波有限公司,浙江浙石化销售有限公司,301953095.91,企业,91330109MA2KGNH4X5
2024,7,Supplier,物产中大欧泰有限公司,浙江浙石化销售有限公司,59969571.27,企业,91330109MA2KGNH4X5
2024,7,Supplier,物产中大石油化工（浙江）有限公司,浙江浙石化销售有限公司,5258000,企业,91330109MA2KGNH4X5
2024,7,Supplier,物产中大欧泰有限公司,浙江润泰新材料科技有限公司,125980532.7,企业,91330109MAC1537T70
2024,7,Supplier,浙江物产经编供应链有限公司,浙江独山能源有限公司,34937518.4,企业,91330482MA28ARWQ2M
2024,7,Supplier,物产中大化工集团有限公司,浙江益善供应链管理有限公司,57198000,企业,91330102MA2J08JG1P
2024,7,Supplier,舟山聚能能源有限公司,浙江自贸区瑞海石油化工有限公司,7460000,企业,91330900MABM56KD4P
2024,7,Supplier,物产中大化工集团有限公司,浙江自贸区聚丰化工有限公司,272000,企业,91330901MA2A2T181N
2024,7,Supplier,物产中大欧泰有限公司,浙江自贸区聚丰化工有限公司,618000,企业,91330901MA2A2T181N
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,浙江逸盛新材料有限公司,142103640,企业,91330211MA2AFXPF3N
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,浙江逸盛新材料有限公司,17480304,企业,91330211MA2AFXPF3N
2024,7,Supplier,欧泰汇能（东营）供应链有限公司,浙江青云实业有限公司,5816160,企业,91330109MA2H051731
2024,7,Supplier,物产中大欧泰有限公司,浙江青云实业有限公司,3010993.25,企业,91330109MA2H051731
2024,7,Supplier,物产中大化工集团有限公司,深圳万银国际贸易有限公司,220753100,企业,91440300MA5HF6XXX8
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,湖南先导国际贸易有限公司,2689344,企业,91430100MA4PFG045J
2024,7,Supplier,物产中大欧泰有限公司,湖南先导国际贸易有限公司,13450752,企业,91430100MA4PFG045J
2024,7,Supplier,物产中大欧泰有限公司,盘锦信汇新材料有限公司,2599776,\N,\N
2024,7,Supplier,浙江物产化工集团宁波有限公司,盛虹炼化（连云港）有限公司,8257386,企业,913207033983311165
2024,7,Supplier,物产中大化工集团有限公司,盛虹炼化（连云港）有限公司,80050858.04,企业,913207033983311165
2024,7,Supplier,物产中大欧泰有限公司,盛虹炼化（连云港）有限公司,23795065.5,企业,913207033983311165
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,美科石化（上海）有限公司,8941400,\N,\N
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,聚烯堂（南京）供应链有限公司,6259100,企业,91320191MA25MBKH1X
2024,7,Supplier,物产化工（浙江自贸区）有限公司,苏州焱霖冉粮油贸易有限公司,14136257.35,企业,91320592MA235EPE2C
2024,7,Supplier,物产中大欧泰有限公司,茂名新泽诚供应链有限公司,7568000,企业,91440902MAD9M0HU2A
2024,7,Supplier,物产中大欧泰有限公司,茂名环星新材料股份有限公司,1651000,企业,91440900682448565K
2024,7,Supplier,浙江物产化工集团宁波有限公司,贵州磷化经贸供应链有限公司,13744350,企业,91520100314396589Q
2024,7,Supplier,物产中大欧泰有限公司,贵州钢绳股份有限公司,2224817.95,\N,\N
2024,7,Supplier,物产中大乾睿能源化工（浙江）有限公司,连云港石化有限公司,12420,企业,91320700MA1TD1P403
2024,7,Supplier,物产中大嘉悦（浙江）能源有限公司,连云港石化有限公司,1500,企业,91320700MA1TD1P403
2024,7,Supplier,物产中大（海南）发展有限公司,连云港石化有限公司,18091908,企业,91320700MA1TD1P403
2024,7,Supplier,物产中大化工集团有限公司,逸盛大化石化有限公司,6456450,\N,\N
2024,7,Supplier,物产化工（浙江自贸区）有限公司,逸盛大化石化有限公司,89949540,\N,\N
2024,7,Supplier,物产中大农产品（浙江）有限公司,邦基三维油脂有限公司,4055281.8,企业,913711007784078215
2024,7,Supplier,物产中大新立科技发展(浙江)有限公司,重庆市永川区长城汽车零部件有限公司,5760,企业,91500118MA5YQ6304F
2024,7,Supplier,舟山聚能能源有限公司,重庆西南纺织原料市场有限公司,663704.55,\N,\N
2024,7,Supplier,物产中大化工集团有限公司,金光食品（宁波）有限公司,3009788.91,企业,91330206610262876L
2024,7,Supplier,物产中大化工集团有限公司,鉴步化工科技（上海）有限公司,2664490.95,企业,91310000342408188D
2024,7,Supplier,物产中大化工集团有限公司,阿坝州高远锂电材料有限公司,8827200,企业,91513200095894667F
2024,7,Supplier,浙江物产化工集团宁波有限公司,陕西延长石油集团重庆销售有限公司,52061889,企业,91500105MAABNAAX1C
2024,7,Supplier,欧泰汇能（东营）供应链有限公司,青岛中怡通商进出口有限公司,2862720,企业,913702116825840143
2024,7,Supplier,舟山聚能能源有限公司,青岛中怡通商进出口有限公司,2913120,企业,913702116825840143
2024,7,Supplier,物产化工（浙江自贸区）有限公司,青岛博耐橡胶轮胎有限公司,8283744,企业,91370220MA3C7H2K4Y
2024,7,Supplier,物产中大化工集团有限公司,青岛山海水韵科技有限公司,3174000,企业,91370220MA94CNG66J
2024,7,Supplier,物产中大欧泰有限公司,青岛恒晖瑞鼎供应链管理有限公司,667331.85,企业,91370220599005210H
2024,7,Supplier,物产化工（浙江自贸区）有限公司,青岛诺顿进出口有限公司,5342400,企业,91370220591274125Y
2024,7,Supplier,舟山聚能能源有限公司,青州轮道橡胶科技有限公司,13792705.58,企业,91370781MA3T3QL694
2024,7,Supplier,物产中大化工集团有限公司,靖江侯河粮食收储有限公司,76500,\N,\N
2024,8,Customer,物产中大欧泰有限公司,上海宇忱石油化工有限公司,6671293.29,企业,91310120MA1HQHBW4H
2024,8,Customer,物产中大（海南）发展有限公司,上海持润石油化工有限公司,5279153.8,企业,91310117086183978L
2024,8,Customer,宁波凯优国际贸易有限公司,上海朗晖数化科技股份有限公司,736230,企业,91310120759012699Y
2024,8,Customer,物产中大化工集团有限公司,上海浦耀农产品有限公司,1049902.13,企业,91310000086249818X
2024,8,Customer,物产中大化工集团有限公司,上海玺美橡胶制品有限公司,2842560,企业,91310115MA1K498X4T
2024,8,Customer,物产化工（浙江自贸区）有限公司,上海玺美橡胶制品有限公司,8549856,企业,91310115MA1K498X4T
2024,8,Customer,物产中大化工集团有限公司,上海诺强贸易有限公司,4422963.69,企业,913101173244795052
